,label,width,heights
37164,n03733281,375,500
37165,n03733281,375,500
37166,n03733281,375,500
37167,n03733281,500,375
37168,n03733281,375,500
37169,n03733281,375,500
37170,n03733281,375,500
37171,n03733281,375,500
37172,n03733281,375,500
37173,n03733281,375,500
37174,n03733281,375,500
37175,n03733281,500,500
37176,n03733281,375,500
37177,n03733281,500,375
37178,n03733281,375,500
37179,n03733281,375,500
37180,n03733281,375,500
37181,n03733281,375,500
37182,n03733281,375,500
37183,n03733281,375,500
37184,n03733281,375,500
37185,n03733281,375,500
37186,n03733281,375,500
37187,n03733281,500,375
37188,n03733281,375,500
37189,n03733281,375,500
37190,n03733281,375,500
37191,n03733281,375,500
37192,n03733281,375,500
37193,n03733281,404,500
37194,n03733281,416,500
37195,n03733281,375,500
37196,n03733281,375,500
37197,n03733281,375,500
37198,n03733281,375,500
37199,n03733281,375,500
37200,n03445924,375,500
37201,n03445924,375,500
37202,n03445924,333,500
37203,n03445924,333,500
37204,n03445924,375,500
37205,n03445924,500,335
37206,n03445924,375,500
37207,n03445924,375,500
37208,n03445924,333,500
37209,n03445924,375,500
37210,n03445924,375,500
37211,n03445924,500,333
37212,n03445924,333,500
37213,n03445924,402,500
37214,n03445924,375,500
37215,n03445924,375,500
37216,n03445924,372,500
37217,n03445924,334,500
37218,n03445924,375,500
37219,n03445924,500,381
37220,n03445924,375,500
37221,n03445924,375,500
37222,n03445924,333,500
37223,n03445924,375,500
37224,n03445924,375,500
37225,n03445924,375,500
37226,n03445924,375,500
37227,n03445924,357,500
37228,n03445924,375,500
37229,n03445924,452,500
37230,n03445924,375,500
37231,n03445924,375,500
37232,n03445924,333,500
37233,n03445924,333,500
37234,n03445924,375,500
37235,n03445924,375,500
37236,n03445924,335,500
37237,n03445924,375,500
37238,n03445924,375,500
37239,n03445924,375,500
37240,n03445924,375,500
37241,n03445924,375,500
37242,n03445924,375,500
37243,n03445924,375,500
37244,n03445924,379,500
37245,n03445924,375,500
37246,n03445924,473,500
37247,n03445924,389,500
37248,n03445924,375,500
37249,n03445924,375,500
37250,n01440764,375,500
37251,n01440764,375,500
37252,n01440764,375,500
37253,n01440764,500,375
37254,n01440764,375,500
37255,n01440764,375,500
37256,n01440764,375,500
37257,n01440764,375,500
37258,n01440764,375,500
37259,n01440764,375,500
37260,n01440764,375,500
37261,n01440764,375,500
37262,n01440764,375,500
37263,n01440764,500,375
37264,n01440764,375,500
37265,n01440764,375,500
37266,n01440764,375,500
37267,n01440764,375,500
37268,n01440764,500,490
37269,n01440764,375,500
37270,n01440764,375,500
37271,n01440764,375,500
37272,n01440764,375,500
37273,n01440764,375,500
37274,n01440764,375,500
37275,n01440764,375,500
37276,n01440764,375,500
37277,n01440764,375,500
37278,n01440764,375,500
37279,n01440764,399,500
37280,n01440764,375,500
37281,n01440764,375,500
37282,n01440764,375,500
37283,n01440764,375,500
37284,n01440764,375,500
37285,n01440764,375,500
37286,n01440764,375,500
37287,n01440764,375,500
37288,n01440764,427,500
37289,n01440764,375,500
37290,n01440764,375,500
37291,n01440764,375,500
37292,n01440764,375,500
37293,n01440764,375,500
37294,n01440764,375,500
37295,n01440764,375,500
37296,n01440764,375,500
37297,n01440764,375,500
37298,n01440764,375,500
37299,n01440764,375,500
37300,n02536864,377,500
37301,n02536864,500,375
37302,n02536864,375,500
37303,n02536864,375,500
37304,n02536864,500,375
37305,n02536864,375,500
37306,n02536864,375,500
37307,n02536864,500,375
37308,n02536864,500,375
37309,n02536864,375,500
37310,n02536864,375,500
37311,n02536864,375,500
37312,n02536864,482,500
37313,n02536864,375,500
37314,n02536864,375,500
37315,n02536864,406,500
37316,n02536864,375,500
37317,n02536864,375,500
37318,n02536864,375,500
37319,n02536864,375,500
37320,n02536864,500,375
37321,n02536864,375,500
37322,n02536864,375,500
37323,n02536864,375,500
37324,n02536864,375,500
37325,n02536864,375,500
37326,n02536864,375,500
37327,n02536864,375,500
37328,n02536864,375,500
37329,n02536864,375,500
37330,n02536864,375,500
37331,n02536864,375,500
37332,n02536864,500,400
37333,n02536864,500,375
37334,n02536864,375,500
37335,n02536864,375,500
37336,n02536864,375,500
37337,n02536864,375,500
37338,n02536864,375,500
37339,n02536864,375,500
37340,n02536864,375,500
37341,n02536864,375,500
37342,n02536864,375,500
37343,n02536864,500,375
37344,n02536864,375,500
37345,n02536864,375,500
37346,n02536864,500,375
37347,n02536864,375,500
37348,n02536864,500,420
37349,n02536864,375,500
37350,n04447861,375,500
37351,n04447861,500,500
37352,n04447861,500,380
37353,n04447861,500,500
37354,n04447861,500,375
37355,n04447861,500,446
37356,n04447861,500,419
37357,n04447861,500,454
37358,n04447861,500,442
37359,n04447861,423,500
37360,n04447861,500,500
37361,n04447861,452,500
37362,n04447861,396,500
37363,n04447861,500,375
37364,n04447861,375,500
37365,n04447861,500,423
37366,n04447861,375,500
37367,n04447861,500,375
37368,n04447861,500,438
37369,n04447861,500,415
37370,n04447861,500,375
37371,n04447861,375,500
37372,n04447861,500,400
37373,n04447861,500,500
37374,n04447861,500,415
37375,n04447861,375,500
37376,n04447861,500,375
37377,n04447861,375,500
37378,n04447861,375,500
37379,n04447861,500,438
37380,n04447861,500,375
37381,n04447861,500,375
37382,n04447861,500,375
37383,n04447861,500,375
37384,n04447861,500,500
37385,n04447861,500,375
37386,n04447861,500,460
37387,n04447861,375,500
37388,n04447861,500,462
37389,n04447861,375,500
37390,n04447861,375,500
37391,n04447861,375,500
37392,n04447861,500,375
37393,n04447861,375,500
37394,n04447861,400,500
37395,n04447861,500,420
37396,n04447861,500,375
37397,n04447861,375,500
37398,n04447861,500,400
37399,n04447861,400,500
37400,n02091244,375,500
37401,n02091244,375,500
37402,n02091244,500,496
37403,n02091244,375,500
37404,n02091244,500,375
37405,n02091244,500,467
37406,n02091244,500,375
37407,n02091244,375,500
37408,n02091244,500,401
37409,n02091244,500,392
37410,n02091244,500,467
37411,n02091244,375,500
37412,n02091244,375,500
37413,n02091244,375,500
37414,n02091244,375,500
37415,n02091244,500,375
37416,n02091244,471,500
37417,n02091244,375,500
37418,n02091244,375,500
37419,n02091244,492,500
37420,n02091244,375,500
37421,n02091244,500,493
37422,n02091244,375,500
37423,n02091244,391,500
37424,n02091244,375,500
37425,n02091244,403,500
37426,n02091244,375,500
37427,n02091244,500,375
37428,n02091244,500,410
37429,n02091244,375,500
37430,n02091244,375,500
37431,n02091244,500,458
37432,n02091244,473,500
37433,n02091244,375,500
37434,n02091244,500,375
37435,n02091244,375,500
37436,n02091244,396,500
37437,n02091244,411,500
37438,n02091244,393,500
37439,n02091244,375,500
37440,n02091244,375,500
37441,n02091244,375,500
37442,n02091244,375,500
37443,n02091244,375,500
37444,n02091244,375,500
37445,n02091244,500,375
37446,n02091244,375,500
37447,n02091244,375,500
37448,n02091244,375,500
37449,n02091244,500,375
37450,n02445715,375,500
37451,n02445715,375,500
37452,n02445715,400,500
37453,n02445715,375,500
37454,n02445715,364,500
37455,n02445715,400,500
37456,n02445715,375,500
37457,n02445715,375,500
37458,n02445715,500,332
37459,n02445715,340,500
37460,n02445715,500,328
37461,n02445715,351,500
37462,n02445715,375,500
37463,n02445715,500,424
37464,n02445715,333,500
37465,n02445715,480,320
37466,n02445715,333,500
37467,n02445715,375,500
37468,n02445715,328,500
37469,n02445715,375,500
37470,n02445715,500,333
37471,n02445715,500,409
37472,n02445715,375,500
37473,n02445715,333,500
37474,n02445715,335,500
37475,n02445715,349,500
37476,n02445715,333,500
37477,n02445715,328,500
37478,n02445715,375,500
37479,n02445715,335,500
37480,n02445715,375,500
37481,n02445715,447,500
37482,n02445715,499,500
37483,n02445715,338,500
37484,n02445715,375,500
37485,n02445715,500,375
37486,n02445715,375,500
37487,n02445715,428,500
37488,n02445715,334,500
37489,n02445715,332,500
37490,n02445715,375,500
37491,n02445715,374,500
37492,n02445715,357,500
37493,n02445715,363,500
37494,n02445715,328,500
37495,n02445715,333,500
37496,n02445715,375,500
37497,n02445715,375,500
37498,n02445715,486,500
37499,n02445715,389,500
37500,n01614925,500,451
37501,n01614925,424,500
37502,n01614925,497,500
37503,n01614925,471,500
37504,n01614925,500,433
37505,n01614925,500,400
37506,n01614925,432,500
37507,n01614925,423,500
37508,n01614925,500,428
37509,n01614925,500,500
37510,n01614925,400,500
37511,n01614925,468,500
37512,n01614925,500,446
37513,n01614925,500,401
37514,n01614925,436,500
37515,n01614925,500,400
37516,n01614925,392,500
37517,n01614925,400,500
37518,n01614925,378,500
37519,n01614925,500,496
37520,n01614925,400,500
37521,n01614925,500,451
37522,n01614925,500,380
37523,n01614925,500,500
37524,n01614925,400,500
37525,n01614925,500,500
37526,n01614925,414,500
37527,n01614925,500,393
37528,n01614925,400,500
37529,n01614925,500,392
37530,n01614925,500,455
37531,n01614925,400,500
37532,n01614925,500,389
37533,n01614925,500,407
37534,n01614925,464,500
37535,n01614925,475,500
37536,n01614925,473,500
37537,n01614925,500,400
37538,n01614925,376,500
37539,n01614925,458,500
37540,n01614925,500,400
37541,n01614925,400,500
37542,n01614925,500,385
37543,n01614925,400,500
37544,n01614925,393,500
37545,n01614925,404,500
37546,n01614925,400,500
37547,n01614925,421,500
37548,n01614925,500,450
37549,n01614925,500,487
37550,n04590129,500,369
37551,n04590129,427,500
37552,n04590129,358,500
37553,n04590129,500,500
37554,n04590129,375,500
37555,n04590129,500,375
37556,n04590129,375,500
37557,n04590129,399,500
37558,n04590129,500,375
37559,n04590129,375,500
37560,n04590129,375,500
37561,n04590129,377,500
37562,n04590129,375,500
37563,n04590129,500,375
37564,n04590129,374,500
37565,n04590129,500,400
37566,n04590129,375,500
37567,n04590129,382,500
37568,n04590129,375,500
37569,n04590129,375,500
37570,n04590129,375,500
37571,n04590129,500,359
37572,n04590129,375,500
37573,n04590129,375,500
37574,n04590129,375,500
37575,n04590129,375,500
37576,n04590129,375,500
37577,n04590129,400,500
37578,n04590129,500,375
37579,n04590129,375,500
37580,n04590129,394,500
37581,n04590129,375,500
37582,n04590129,375,500
37583,n04590129,375,500
37584,n04590129,375,500
37585,n04590129,500,375
37586,n04590129,500,375
37587,n04590129,375,500
37588,n04590129,375,500
37589,n04590129,500,359
37590,n04590129,404,500
37591,n04590129,375,500
37592,n04590129,480,408
37593,n04590129,375,500
37594,n04590129,376,500
37595,n04590129,375,500
37596,n04590129,500,375
37597,n04590129,500,418
37598,n04590129,500,375
37599,n04590129,406,500
37600,n03796401,333,500
37601,n03796401,375,500
37602,n03796401,375,500
37603,n03796401,375,500
37604,n03796401,500,333
37605,n03796401,375,500
37606,n03796401,500,333
37607,n03796401,500,375
37608,n03796401,375,500
37609,n03796401,336,500
37610,n03796401,375,500
37611,n03796401,375,500
37612,n03796401,375,500
37613,n03796401,333,500
37614,n03796401,375,500
37615,n03796401,375,500
37616,n03796401,333,500
37617,n03796401,333,500
37618,n03796401,375,500
37619,n03796401,375,500
37620,n03796401,375,500
37621,n03796401,375,500
37622,n03796401,500,500
37623,n03796401,375,500
37624,n03796401,375,500
37625,n03796401,373,500
37626,n03796401,375,500
37627,n03796401,374,500
37628,n03796401,500,375
37629,n03796401,375,500
37630,n03796401,375,500
37631,n03796401,374,500
37632,n03796401,332,500
37633,n03796401,375,500
37634,n03796401,375,500
37635,n03796401,333,500
37636,n03796401,375,500
37637,n03796401,333,500
37638,n03796401,375,500
37639,n03796401,375,500
37640,n03796401,407,500
37641,n03796401,375,500
37642,n03796401,375,500
37643,n03796401,334,500
37644,n03796401,333,500
37645,n03796401,375,500
37646,n03796401,375,500
37647,n03796401,375,500
37648,n03796401,375,500
37649,n03796401,375,500
37650,n02279972,375,500
37651,n02279972,377,500
37652,n02279972,386,500
37653,n02279972,375,500
37654,n02279972,500,398
37655,n02279972,375,500
37656,n02279972,387,500
37657,n02279972,375,500
37658,n02279972,375,500
37659,n02279972,375,500
37660,n02279972,500,374
37661,n02279972,375,500
37662,n02279972,357,500
37663,n02279972,375,500
37664,n02279972,335,500
37665,n02279972,496,359
37666,n02279972,375,500
37667,n02279972,375,500
37668,n02279972,500,350
37669,n02279972,375,500
37670,n02279972,375,500
37671,n02279972,375,500
37672,n02279972,399,500
37673,n02279972,375,500
37674,n02279972,375,500
37675,n02279972,337,500
37676,n02279972,500,388
37677,n02279972,500,340
37678,n02279972,400,500
37679,n02279972,375,500
37680,n02279972,451,500
37681,n02279972,375,500
37682,n02279972,375,500
37683,n02279972,500,500
37684,n02279972,395,500
37685,n02279972,375,500
37686,n02279972,454,500
37687,n02279972,375,500
37688,n02279972,375,500
37689,n02279972,363,500
37690,n02279972,375,500
37691,n02279972,375,500
37692,n02279972,375,500
37693,n02279972,407,500
37694,n02279972,375,500
37695,n02279972,375,500
37696,n02279972,375,500
37697,n02279972,375,500
37698,n02279972,375,500
37699,n02279972,375,500
37700,n02085782,494,494
37701,n02085782,500,375
37702,n02085782,480,514
37703,n02085782,450,600
37704,n02085782,333,500
37705,n02085782,466,500
37706,n02085782,374,500
37707,n02085782,333,500
37708,n02085782,675,900
37709,n02085782,600,600
37710,n02085782,349,500
37711,n02085782,360,424
37712,n02085782,375,500
37713,n02085782,1536,2048
37714,n02085782,332,500
37715,n02085782,333,500
37716,n02085782,333,500
37717,n02085782,336,399
37718,n02085782,375,500
37719,n02085782,320,480
37720,n02085782,725,800
37721,n02085782,333,500
37722,n02085782,317,500
37723,n02085782,2082,2522
37724,n02085782,600,763
37725,n02085782,375,500
37726,n02085782,480,640
37727,n02085782,469,625
37728,n02085782,375,500
37729,n02085782,314,500
37730,n02085782,523,500
37731,n02085782,333,500
37732,n02085782,333,500
37733,n02085782,355,500
37734,n02085782,443,530
37735,n02085782,413,624
37736,n02085782,1704,2272
37737,n02085782,500,375
37738,n02085782,375,500
37739,n02085782,382,427
37740,n02085782,448,512
37741,n02085782,375,500
37742,n02085782,375,500
37743,n02085782,399,500
37744,n02085782,375,500
37745,n02085782,378,567
37746,n02085782,1000,1303
37747,n02085782,333,500
37748,n02085782,375,500
37749,n02085782,375,500
37750,n02892201,375,500
37751,n02892201,333,500
37752,n02892201,500,375
37753,n02892201,500,375
37754,n02892201,500,408
37755,n02892201,375,500
37756,n02892201,375,500
37757,n02892201,500,375
37758,n02892201,619,600
37759,n02892201,500,375
37760,n02892201,329,500
37761,n02892201,500,375
37762,n02892201,375,500
37763,n02892201,375,500
37764,n02892201,600,800
37765,n02892201,333,500
37766,n02892201,1629,1377
37767,n02892201,375,500
37768,n02892201,454,500
37769,n02892201,333,500
37770,n02892201,375,500
37771,n02892201,376,500
37772,n02892201,375,500
37773,n02892201,366,500
37774,n02892201,375,500
37775,n02892201,334,500
37776,n02892201,500,375
37777,n02892201,375,500
37778,n02892201,600,800
37779,n02892201,375,500
37780,n02892201,1904,1240
37781,n02892201,375,500
37782,n02892201,500,333
37783,n02892201,335,500
37784,n02892201,480,720
37785,n02892201,401,500
37786,n02892201,428,500
37787,n02892201,375,500
37788,n02892201,321,394
37789,n02892201,500,334
37790,n02892201,453,500
37791,n02892201,333,500
37792,n02892201,372,500
37793,n02892201,333,500
37794,n02892201,375,500
37795,n02892201,375,500
37796,n02892201,332,500
37797,n02892201,500,375
37798,n02892201,333,500
37799,n02892201,436,500
37800,n02051845,500,395
37801,n02051845,410,500
37802,n02051845,500,493
37803,n02051845,443,500
37804,n02051845,464,500
37805,n02051845,500,500
37806,n02051845,500,500
37807,n02051845,405,500
37808,n02051845,467,500
37809,n02051845,500,500
37810,n02051845,458,500
37811,n02051845,500,481
37812,n02051845,472,500
37813,n02051845,500,400
37814,n02051845,393,500
37815,n02051845,402,500
37816,n02051845,440,500
37817,n02051845,400,500
37818,n02051845,400,500
37819,n02051845,400,500
37820,n02051845,500,421
37821,n02051845,500,400
37822,n02051845,406,500
37823,n02051845,400,500
37824,n02051845,438,500
37825,n02051845,392,500
37826,n02051845,500,396
37827,n02051845,413,500
37828,n02051845,405,500
37829,n02051845,500,401
37830,n02051845,471,500
37831,n02051845,500,387
37832,n02051845,421,500
37833,n02051845,471,500
37834,n02051845,427,500
37835,n02051845,500,434
37836,n02051845,484,500
37837,n02051845,402,500
37838,n02051845,500,397
37839,n02051845,438,500
37840,n02051845,500,469
37841,n02051845,437,500
37842,n02051845,399,500
37843,n02051845,497,500
37844,n02051845,468,500
37845,n02051845,500,500
37846,n02051845,500,500
37847,n02051845,500,408
37848,n02051845,497,500
37849,n02051845,500,498
37850,n02125311,500,375
37851,n02125311,333,500
37852,n02125311,375,500
37853,n02125311,334,500
37854,n02125311,334,500
37855,n02125311,383,500
37856,n02125311,334,500
37857,n02125311,375,500
37858,n02125311,333,500
37859,n02125311,429,500
37860,n02125311,432,500
37861,n02125311,500,356
37862,n02125311,334,500
37863,n02125311,375,500
37864,n02125311,335,500
37865,n02125311,375,500
37866,n02125311,372,500
37867,n02125311,375,500
37868,n02125311,375,500
37869,n02125311,363,500
37870,n02125311,500,387
37871,n02125311,485,500
37872,n02125311,375,500
37873,n02125311,344,500
37874,n02125311,500,333
